Date,Close,Signal,Cash,Shares,Position_Value,Portfolio_Value
2021-06-14,130.47999572753906,Buy,0.0,76.91230693788158,10035.517480649962,10035.517480649962
2021-06-15,129.63999938964844,Buy,0.0,76.91230693788158,9970.911424483422,9970.911424483422
2021-06-16,130.14999389648438,Buy,0.0,76.91230693788158,10010.13627852982,10010.13627852982
2021-06-17,131.7899932861328,Buy,0.0,76.91230693788158,10136.2724149644,10136.2724149644
2021-06-18,130.4600067138672,Buy,0.0,76.91230693788158,10033.980079495044,10033.980079495044
2021-06-21,132.3000030517578,Buy,0.0,76.91230693788158,10175.498442599466,10175.498442599466
2021-06-22,133.97999572753906,Hold,0.0,76.91230693788158,10304.710554932548,10304.710554932548
2021-06-23,133.6999969482422,Buy,0.0,76.91230693788158,10283.175202877033,10283.175202877033
2021-06-24,133.41000366210938,Buy,0.0,76.91230693788158,10260.871150244062,10260.871150244062
2021-06-25,133.11000061035156,Buy,0.0,76.91230693788158,10237.797223444964,10237.797223444964
2021-06-28,134.77999877929688,Hold,0.0,76.91230693788158,10366.240635200586,10366.240635200586
2021-06-29,136.3300018310547,Hold,0.0,76.91230693788158,10485.454945672036,10485.454945672036
2021-06-30,136.9600067138672,Hold,0.0,76.91230693788158,10533.910074591275,10533.910074591275
2021-07-01,137.27000427246094,Hold,0.0,76.91230693788158,10557.752701967831,10557.752701967831
2021-07-02,139.9600067138672,Hold,0.0,76.91230693788158,10764.64699540492,10764.64699540492
2021-07-06,142.02000427246094,Hold,0.0,76.91230693788158,10923.08615992277,10923.08615992277
2021-07-07,144.57000732421875,Hold,0.0,76.91230693788158,11119.2127773321,11119.2127773321
2021-07-08,143.24000549316406,Hold,0.0,76.91230693788158,11016.919268274078,11016.919268274078
2021-07-09,145.11000061035156,Hold,0.0,76.91230693788158,11160.744906699543,11160.744906699543
2021-07-12,144.5,Hold,0.0,76.91230693788158,11113.82835252389,11113.82835252389
2021-07-13,145.63999938964844,Hold,0.0,76.91230693788158,11201.508335489527,11201.508335489527
2021-07-14,149.14999389648438,Hold,0.0,76.91230693788158,11471.47011034957,11471.47011034957
2021-07-15,148.47999572753906,Hold,0.0,76.91230693788158,11419.93900553183,11419.93900553183
2021-07-16,146.38999938964844,Hold,0.0,76.91230693788158,11259.192565692938,11259.192565692938
2021-07-19,142.4499969482422,Hold,0.0,76.91230693788158,10956.157888583497,10956.157888583497
2021-07-20,146.14999389648438,Sell,11229.49245634639,0.0,0.0,11229.49245634639
2021-07-21,145.39999389648438,Sell,11229.49245634639,0.0,0.0,11229.49245634639
2021-07-22,146.8000030517578,Sell,11229.49245634639,0.0,0.0,11229.49245634639
2021-07-23,148.55999755859375,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-07-26,148.99000549316406,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-07-27,146.77000427246094,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-07-28,144.97999572753906,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-07-29,145.63999938964844,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-07-30,145.86000061035156,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-02,145.52000427246094,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-03,147.36000061035156,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-04,146.9499969482422,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-05,147.05999755859375,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-06,146.13999938964844,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-09,146.08999633789062,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-10,145.60000610351562,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-11,145.86000061035156,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-12,148.88999938964844,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-13,149.10000610351562,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-16,151.1199951171875,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-17,150.19000244140625,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-18,146.36000061035156,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-19,146.6999969482422,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-20,148.19000244140625,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-23,149.7100067138672,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-24,149.6199951171875,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-25,148.36000061035156,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-26,147.5399932861328,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-27,148.60000610351562,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-30,153.1199951171875,Hold,11229.49245634639,0.0,0.0,11229.49245634639
2021-08-31,151.8300018310547,Strong Buy,0.0,73.8869974879728,11218.262963890043,11218.262963890043
2021-09-01,152.50999450683594,Buy,0.0,73.8869974879728,11268.505581017333,11268.505581017333
2021-09-02,153.64999389648438,Buy,0.0,73.8869974879728,11352.736713056578,11352.736713056578
2021-09-03,154.3000030517578,Buy,0.0,73.8869974879728,11400.763937879427,11400.763937879427
2021-09-07,156.69000244140625,Hold,0.0,73.8869974879728,11577.353816778637,11577.353816778637
2021-09-08,155.11000061035156,Buy,0.0,73.8869974879728,11460.612225456507,11460.612225456507
2021-09-09,154.07000732421875,Buy,0.0,73.8869974879728,11383.770244136502,11383.770244136502
2021-09-10,148.97000122070312,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-13,149.5500030517578,Hold,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-14,148.1199951171875,Hold,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-15,149.02999877929688,Hold,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-16,148.7899932861328,Hold,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-17,146.05999755859375,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-20,142.94000244140625,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-21,143.42999267578125,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-22,145.85000610351562,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-23,146.8300018310547,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-24,146.9199981689453,Hold,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-27,145.3699951171875,Hold,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-28,141.91000366210938,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-29,142.8300018310547,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-09-30,141.5,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-10-01,142.64999389648438,Strong Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-10-04,139.13999938964844,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-10-05,141.11000061035156,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-10-06,142.0,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-10-07,143.2899932861328,Hold,10995.939159871421,0.0,0.0,10995.939159871421
2021-10-08,142.89999389648438,Hold,10995.939159871421,0.0,0.0,10995.939159871421
2021-10-11,142.80999755859375,Hold,10995.939159871421,0.0,0.0,10995.939159871421
2021-10-12,141.50999450683594,Hold,10995.939159871421,0.0,0.0,10995.939159871421
2021-10-13,140.91000366210938,Sell,10995.939159871421,0.0,0.0,10995.939159871421
2021-10-14,143.75999450683594,Buy,0.0,76.41168364255331,10984.94322071155,10984.94322071155
2021-10-15,144.83999633789062,Hold,0.0,76.41168364255331,11067.46797895948,11067.46797895948
2021-10-18,146.5500030517578,Hold,0.0,76.41168364255331,11198.13247100614,11198.13247100614
2021-10-19,148.75999450683594,Buy,0.0,76.41168364255331,11367.001638924316,11367.001638924316
2021-10-20,149.25999450683594,Buy,0.0,76.41168364255331,11405.207480745594,11405.207480745594
2021-10-21,149.47999572753906,Buy,0.0,76.41168364255331,11422.018144422937,11422.018144422937
2021-10-22,148.69000244140625,Buy,0.0,76.41168364255331,11361.653427363215,11361.653427363215
2021-10-25,148.63999938964844,Buy,0.0,76.41168364255331,11357.832609991134,11357.832609991134
2021-10-26,149.32000732421875,Buy,0.0,76.41168364255331,11409.793161161946,11409.793161161946
2021-10-27,148.85000610351562,Hold,0.0,76.41168364255331,11373.879576573965,11373.879576573965
2021-10-28,152.57000732421875,Buy,0.0,76.41168364255331,11658.131133000245,11658.131133000245
2021-10-29,149.8000030517578,Buy,0.0,76.41168364255331,11446.470442844438,11446.470442844438
2021-11-01,148.9600067138672,Buy,0.0,76.41168364255331,11382.284908412637,11382.284908412637
2021-11-02,150.02000427246094,Buy,0.0,76.41168364255331,11463.281106521781,11463.281106521781
2021-11-03,151.49000549316406,Buy,0.0,76.41168364255331,11575.606374752317,11575.606374752317
2021-11-04,150.9600067138672,Buy,0.0,76.41168364255331,11535.108275697743,11535.108275697743
2021-11-05,151.27999877929688,Buy,0.0,76.41168364255331,11559.559408169484,11559.559408169484
2021-11-08,150.44000244140625,Buy,0.0,76.41168364255331,11495.373873737683,11495.373873737683
2021-11-09,150.80999755859375,Buy,0.0,76.41168364255331,11523.645823581503,11523.645823581503
2021-11-10,147.9199981689453,Sell,11291.513288388021,0.0,0.0,11291.513288388021
2021-11-11,147.8699951171875,Hold,11291.513288388021,0.0,0.0,11291.513288388021
2021-11-12,149.99000549316406,Hold,11291.513288388021,0.0,0.0,11291.513288388021
2021-11-15,150.0,Hold,11291.513288388021,0.0,0.0,11291.513288388021
2021-11-16,151.0,Hold,11291.513288388021,0.0,0.0,11291.513288388021
2021-11-17,153.49000549316406,Strong Buy,0.0,73.49157190304497,11280.221775099635,11280.221775099635
2021-11-18,157.8699951171875,Buy,0.0,73.49157190304497,11602.114097488144,11602.114097488144
2021-11-19,160.5500030517578,Buy,0.0,73.49157190304497,11799.072093312348,11799.072093312348
2021-11-22,161.02000427246094,Buy,0.0,73.49157190304497,11833.613221818172,11833.613221818172
2021-11-23,161.41000366210938,Hold,0.0,73.49157190304497,11862.274890004663,11862.274890004663
2021-11-24,161.94000244140625,Hold,0.0,73.49157190304497,11901.225333401886,11901.225333401886
2021-11-26,156.80999755859375,Hold,0.0,73.49157190304497,11524.213210693699,11524.213210693699
2021-11-29,160.24000549316406,Hold,0.0,73.49157190304497,11776.289885445189,11776.289885445189
2021-11-30,165.3000030517578,Buy,0.0,73.49157190304497,12148.157059851812,12148.157059851812
2021-12-01,164.77000427246094,Buy,0.0,73.49157190304497,12109.20661645459,12109.20661645459
2021-12-02,163.75999450683594,Buy,0.0,73.49157190304497,12034.979411141383,12034.979411141383
2021-12-03,161.83999633789062,Buy,0.0,73.49157190304497,11893.875727654624,11893.875727654624
2021-12-06,165.32000732421875,Buy,0.0,73.49157190304497,12149.627205279743,12149.627205279743
2021-12-07,171.17999267578125,Hold,0.0,73.49157190304497,12580.286740094889,12580.286740094889
2021-12-08,175.0800018310547,Hold,0.0,73.49157190304497,12866.9045433522,12866.9045433522
2021-12-09,174.55999755859375,Hold,0.0,73.49157190304497,12828.688611972748,12828.688611972748
2021-12-10,179.4499969482422,Hold,0.0,73.49157190304497,13188.062353722942,13188.062353722942
2021-12-13,175.74000549316406,Hold,0.0,73.49157190304497,12915.409249942384,12915.409249942384
2021-12-14,174.3300018310547,Buy,0.0,73.49157190304497,12811.785864424917,12811.785864424917
2021-12-15,179.3000030517578,Hold,0.0,73.49157190304497,13177.039066494443,13177.039066494443
2021-12-16,172.25999450683594,Hold,0.0,73.49157190304497,12659.657772317265,12659.657772317265
2021-12-17,171.13999938964844,Sell,12564.770223060788,0.0,0.0,12564.770223060788
2021-12-20,169.75,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2021-12-21,172.99000549316406,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2021-12-22,175.63999938964844,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2021-12-23,176.27999877929688,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2021-12-27,180.3300018310547,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2021-12-28,179.2899932861328,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2021-12-29,179.3800048828125,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2021-12-30,178.1999969482422,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2021-12-31,177.57000732421875,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-03,182.00999450683594,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-04,179.6999969482422,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-05,174.9199981689453,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-06,172.0,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-07,172.1699981689453,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-10,172.19000244140625,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-11,175.0800018310547,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-12,175.52999877929688,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-13,172.19000244140625,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-14,173.07000732421875,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-18,169.8000030517578,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-19,166.22999572753906,Sell,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-20,164.50999450683594,Sell,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-21,162.41000366210938,Sell,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-24,161.6199951171875,Sell,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-25,159.77999877929688,Sell,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-26,159.69000244140625,Sell,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-27,159.22000122070312,Sell,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-28,170.3300018310547,Hold,12564.770223060788,0.0,0.0,12564.770223060788
2022-01-31,174.77999877929688,Sell,12564.770223060788,0.0,0.0,12564.770223060788
2022-02-01,174.61000061035156,Buy,0.0,71.88709357402972,12552.205452837728,12552.205452837728
2022-02-02,175.83999633789062,Buy,0.0,71.88709357402972,12640.626270798986,12640.626270798986
2022-02-03,172.89999389648438,Buy,0.0,71.88709357402972,12429.27804018574,12429.27804018574
2022-02-04,172.38999938964844,Buy,0.0,71.88709357402972,12392.616017350583,12392.616017350583
2022-02-07,171.66000366210938,Hold,0.0,71.88709357402972,12340.13874617634,12340.13874617634
2022-02-08,174.8300018310547,Buy,0.0,71.88709357402972,12568.020701176816,12568.020701176816
2022-02-09,176.27999877929688,Buy,0.0,71.88709357402972,12672.25676747716,12672.25676747716
2022-02-10,172.1199951171875,Hold,0.0,71.88709357402972,12373.206194950797,12373.206194950797
2022-02-11,168.63999938964844,Hold,0.0,71.88709357402972,12123.039416447971,12123.039416447971
2022-02-14,168.8800048828125,Hold,0.0,71.88709357402972,12140.292713793338,12140.292713793338
2022-02-15,172.7899932861328,Hold,0.0,71.88709357402972,12421.370416016196,12421.370416016196
2022-02-16,172.5500030517578,Hold,0.0,71.88709357402972,12404.118215580827,12404.118215580827
2022-02-17,168.8800048828125,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-02-18,167.3000030517578,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-02-22,164.32000732421875,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-02-23,160.07000732421875,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-02-24,162.74000549316406,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-02-25,164.85000610351562,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-02-28,165.1199951171875,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-01,163.1999969482422,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-02,166.55999755859375,Hold,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-03,166.22999572753906,Hold,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-04,163.1699981689453,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-07,159.3000030517578,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-08,157.44000244140625,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-09,162.9499969482422,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-10,158.52000427246094,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-11,154.72999572753906,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-14,150.6199951171875,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-15,155.08999633789062,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-16,159.58999633789062,Sell,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-17,160.6199951171875,Hold,12128.152421079545,0.0,0.0,12128.152421079545
2022-03-18,163.97999572753906,Buy,0.0,73.88720932027492,12116.024268658466,12116.024268658466
2022-03-21,165.3800048828125,Hold,0.0,73.88720932027492,12219.467038164456,12219.467038164456
2022-03-22,168.82000732421875,Buy,0.0,73.88720932027492,12473.639218614895,12473.639218614895
2022-03-23,170.2100067138672,Buy,0.0,73.88720932027492,12576.342394472904,12576.342394472904
2022-03-24,174.07000732421875,Buy,0.0,73.88720932027492,12861.547067546338,12861.547067546338
2022-03-25,174.72000122070312,Buy,0.0,73.88720932027492,12909.573302632782,12909.573302632782
2022-03-28,175.60000610351562,Buy,0.0,73.88720932027492,12974.594407612012,12974.594407612012
2022-03-29,178.9600067138672,Buy,0.0,73.88720932027492,13222.85547602531,13222.85547602531
2022-03-30,177.77000427246094,Buy,0.0,73.88720932027492,13134.929516545488,13134.929516545488
2022-03-31,174.61000061035156,Buy,0.0,73.88720932027492,12901.445664510378,12901.445664510378
2022-04-01,174.30999755859375,Hold,0.0,73.88720932027492,12879.279276228426,12879.279276228426
2022-04-04,178.44000244140625,Buy,0.0,73.88720932027492,13184.433811498551,13184.433811498551
2022-04-05,175.05999755859375,Buy,0.0,73.88720932027492,12934.694683218633,12934.694683218633
2022-04-06,171.8300018310547,Hold,0.0,73.88720932027492,12696.03931279436,12696.03931279436
2022-04-07,172.13999938964844,Hold,0.0,73.88720932027492,12718.94416729495,12718.94416729495
2022-04-08,170.08999633789062,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-11,165.75,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-12,167.66000366210938,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-13,170.39999389648438,Hold,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-14,165.2899932861328,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-18,165.07000732421875,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-19,167.39999389648438,Hold,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-20,167.22999572753906,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-21,166.4199981689453,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-22,161.7899932861328,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-25,162.8800048828125,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-26,156.8000030517578,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-27,156.57000732421875,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-28,163.63999938964844,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-04-29,157.64999389648438,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-02,157.9600067138672,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-03,159.47999572753906,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-04,166.02000427246094,Hold,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-05,156.77000427246094,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-06,157.27999877929688,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-09,152.05999755859375,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-10,154.50999450683594,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-11,146.5,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-12,142.55999755859375,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-13,147.11000061035156,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-16,145.5399932861328,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-17,149.24000549316406,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-18,140.82000732421875,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-19,137.35000610351562,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-20,137.58999633789062,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-23,143.11000061035156,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-24,140.36000061035156,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-25,140.52000427246094,Sell,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-26,143.77999877929688,Hold,12554.907687539817,0.0,0.0,12554.907687539817
2022-05-27,149.63999938964844,Buy,0.0,83.81684597039575,12542.352779852277,12542.352779852277
2022-05-31,148.83999633789062,Hold,0.0,83.81684597039575,12475.299047287246,12475.299047287246
2022-06-01,148.7100067138672,Hold,0.0,83.81684597039575,12464.403726992723,12464.403726992723
2022-06-02,151.2100067138672,Hold,0.0,83.81684597039575,12673.945841918712,12673.945841918712
2022-06-03,145.3800048828125,Hold,0.0,83.81684597039575,12185.293476438077,12185.293476438077
2022-06-06,146.13999938964844,Hold,0.0,83.81684597039575,12248.99381895589,12248.99381895589
2022-06-07,148.7100067138672,Hold,0.0,83.81684597039575,12464.403726992723,12464.403726992723
2022-06-08,147.9600067138672,Hold,0.0,83.81684597039575,12401.541092514926,12401.541092514926
2022-06-09,142.63999938964844,Hold,0.0,83.81684597039575,11955.634858059506,11955.634858059506
2022-06-10,137.1300048828125,Hold,0.0,83.81684597039575,11493.804497182313,11493.804497182313
2022-06-13,131.8800048828125,Strong Sell,11042.712289781895,0.0,0.0,11042.712289781895
2022-06-14,132.75999450683594,Sell,11042.712289781895,0.0,0.0,11042.712289781895
2022-06-15,135.42999267578125,Sell,11042.712289781895,0.0,0.0,11042.712289781895
2022-06-16,130.05999755859375,Sell,11042.712289781895,0.0,0.0,11042.712289781895
2022-06-17,131.55999755859375,Sell,11042.712289781895,0.0,0.0,11042.712289781895
2022-06-21,135.8699951171875,Hold,11042.712289781895,0.0,0.0,11042.712289781895
2022-06-22,135.35000610351562,Hold,11042.712289781895,0.0,0.0,11042.712289781895
2022-06-23,138.27000427246094,Buy,0.0,79.7835339308605,11031.669577492114,11031.669577492114
2022-06-24,141.66000366210938,Hold,0.0,79.7835339308605,11302.135708821726,11302.135708821726
2022-06-27,141.66000366210938,Hold,0.0,79.7835339308605,11302.135708821726,11302.135708821726
2022-06-28,137.44000244140625,Hold,0.0,79.7835339308605,10965.449098241486,10965.449098241486
2022-06-29,139.22999572753906,Hold,0.0,79.7835339308605,11108.261088321675,11108.261088321675
2022-06-30,136.72000122070312,Hold,0.0,79.7835339308605,10908.004856419257,10908.004856419257
2022-07-01,138.92999267578125,Hold,0.0,79.7835339308605,11084.325784662395,11084.325784662395
2022-07-05,141.55999755859375,Hold,0.0,79.7835339308605,11294.156868468594,11294.156868468594
2022-07-06,142.9199981689453,Hold,0.0,79.7835339308605,11402.66252331057,11402.66252331057
2022-07-07,146.35000610351562,Buy,0.0,79.7835339308605,11676.32067774148,11676.32067774148
2022-07-08,147.0399932861328,Buy,0.0,79.7835339308605,11731.370293537677,11731.370293537677
2022-07-11,144.8699951171875,Buy,0.0,79.7835339308605,11558.240170995723,11558.240170995723
2022-07-12,145.86000061035156,Buy,0.0,79.7835339308605,11637.226307851317,11637.226307851317
2022-07-13,145.49000549316406,Buy,0.0,79.7835339308605,11607.706789864935,11607.706789864935
2022-07-14,148.47000122070312,Buy,0.0,79.7835339308605,11845.461380106868,11845.461380106868
2022-07-15,150.1699981689453,Buy,0.0,79.7835339308605,11981.093144309307,11981.093144309307
